state,county,agegrp,tot_pop,tot_male,tot_female,wac_male,wac_female,bac_male,bac_female,h_male,h_female
21,29,9,5428,2687,2741,2596,2663,60,38,93,59
21,29,10,5671,2827,2844,2751,2776,40,34,52,51
21,29,11,5856,2908,2948,2837,2874,51,33,52,35
21,29,12,6109,3013,3096,2943,3045,35,31,31,48
21,29,13,5454,2632,2822,2579,2759,29,29,25,25
21,29,14,4436,2157,2279,2108,2240,30,24,20,32
21,29,15,3655,1707,1948,1682,1928,7,11,8,9
21,29,16,2559,1228,1331,1213,1313,5,6,8,7
21,29,17,1431,628,803,612,792,5,3,2,6
21,29,18,1135,456,679,450,666,1,5,3,0
21,31,0,12879,6459,6420,6349,6332,89,73,224,211
21,31,1,792,403,389,389,377,19,13,30,26
21,31,2,823,421,402,410,393,14,13,23,36
21,31,3,787,419,368,411,357,8,11,23,25
21,31,4,754,410,344,396,334,18,10,15,13
21,31,5,642,319,323,313,321,3,3,15,13
21,31,6,763,381,382,376,375,4,3,15,9
21,31,7,787,382,405,374,399,5,8,17,18
21,31,8,831,440,391,429,385,6,4,30,32
21,31,9,797,423,374,414,369,3,2,18,3
21,31,10,815,424,391,420,386,0,2,14,9
21,31,11,790,381,409,378,407,0,0,8,6
21,31,12,959,481,478,475,476,5,1,5,3
21,31,13,913,441,472,439,469,1,2,2,8
21,31,14,803,402,401,401,399,0,0,1,1
21,31,15,589,291,298,288,296,1,0,4,1
21,31,16,499,242,257,239,254,2,0,0,4
21,31,17,280,118,162,116,162,0,0,3,2
21,31,18,255,81,174,81,173,0,1,1,2
21,33,0,12747,6188,6559,5782,6157,397,414,130,86
21,33,1,743,395,348,373,324,30,34,17,9
21,33,2,800,403,397,365,373,36,29,16,12
21,33,3,847,435,412,408,386,34,32,16,12
21,33,4,731,369,362,336,330,32,42,13,7
21,33,5,632,311,321,279,296,33,29,5,9
21,33,6,815,416,399,389,377,29,22,10,6
21,33,7,701,324,377,293,350,27,25,10,1
21,33,8,673,336,337,311,313,23,25,9,2
21,33,9,701,335,366,312,344,22,21,8,7
21,33,10,845,433,412,402,384,29,22,5,7
21,33,11,782,391,391,369,368,17,21,2,2
21,33,12,863,425,438,397,410,23,26,5,1
21,33,13,895,439,456,409,426,29,25,3,1
21,33,14,812,366,446,354,424,10,19,3,6
21,33,15,709,329,380,320,359,8,19,3,0
21,33,16,475,207,268,200,258,8,10,2,2
21,33,17,342,156,186,151,182,4,4,2,0
21,33,18,381,118,263,114,253,3,9,1,2
21,35,0,39001,18944,20057,17643,18911,1065,869,524,542
21,35,1,1882,905,977,843,912,75,74,58,53
21,35,2,1954,1026,928,970,878,62,56,57,49
21,35,3,1979,1014,965,949,917,63,70,65,47
21,35,4,3255,1469,1786,1337,1671,119,114,38,52
21,35,5,5444,2646,2798,2335,2524,238,174,48,63
21,35,6,2537,1331,1206,1186,1075,110,77,34,46
21,35,7,2127,1068,1059,1011,1007,60,36,44,36
21,35,8,2109,1059,1050,989,990,54,35,63,32
21,35,9,1933,1000,933,923,886,52,30,21,36
21,35,10,2086,1062,1024,958,975,67,32,16,37
21,35,11,2148,1044,1104,994,1067,33,21,24,18
21,35,12,2394,1163,1231,1119,1166,31,36,29,21
21,35,13,2341,1087,1254,1043,1203,38,34,13,15
21,35,14,2083,990,1093,957,1058,22,28,3,14
21,35,15,1788,872,916,849,892,17,18,6,5
21,35,16,1276,553,723,538,706,13,13,1,6
21,35,17,850,356,494,348,481,7,13,1,4
21,35,18,815,299,516,294,503,4,8,3,8
21,37,0,93584,45917,47667,43889,45542,1880,1890,1085,937
21,37,1,5400,2750,2650,2597,2510,197,193,118,88
21,37,2,5404,2757,2647,2620,2500,173,189,136,112
21,37,3,5411,2734,2677,2604,2516,181,192,90,107
21,37,4,5990,2924,3066,2714,2826,220,245,82,88
21,37,5,6268,3140,3128,2913,2881,244,276,75,86
21,37,6,7154,3690,3464,3470,3211,208,215,79,60
21,37,7,6617,3318,3299,3068,3128,191,115,77,66
21,37,8,6257,3166,3091,3026,2953,92,93,85,75
21,37,9,5370,2676,2694,2545,2576,97,82,87,43
21,37,10,5449,2744,2705,2638,2604,69,52,44,55
21,37,11,5859,2894,2965,2815,2874,50,55,31,41
21,37,12,6759,3302,3457,3229,3376,52,48,60,17
21,37,13,6578,3186,3392,3123,3318,37,41,52,30
21,37,14,5255,2475,2780,2443,2727,12,27,15,23
21,37,15,3778,1771,2007,1726,1955,29,31,19,17
21,37,16,2533,1104,1429,1092,1403,10,14,23,6
21,37,17,1736,660,1076,651,1060,7,12,3,4
21,37,18,1766,626,1140,615,1124,11,10,9,19
21,39,0,4760,2358,2402,2295,2347,74,63,54,63
21,39,1,312,174,138,170,137,8,10,5,7
21,39,2,297,147,150,147,146,12,10,2,2
21,39,3,310,158,152,155,147,4,5,6,8
21,39,4,281,148,133,143,125,8,11,7,8
21,39,5,216,104,112,101,110,6,3,2,4
21,39,6,282,149,133,148,128,4,3,1,3
21,39,7,257,129,128,124,124,5,3,6,0
21,39,8,267,132,135,126,131,2,1,8,6
21,39,9,276,147,129,145,123,4,5,5,7
21,39,10,286,146,140,144,136,2,1,2,3
21,39,11,299,142,157,136,154,7,3,1,2
21,39,12,326,184,142,175,137,6,4,3,6
21,39,13,323,159,164,149,162,4,2,4,0
21,39,14,295,134,161,131,161,2,0,2,1
21,39,15,250,113,137,112,137,0,0,0,2
21,39,16,192,94,98,94,98,0,0,0,0
21,39,17,151,61,90,60,90,0,0,0,2
21,39,18,140,37,103,35,101,0,2,0,2
21,41,0,10631,5345,5286,5161,5118,214,179,398,344
21,41,1,778,398,380,386,369,26,26,46,59
21,41,2,799,386,413,370,396,29,28,43,59
21,41,3,767,389,378,373,363,18,25,45,45
21,41,4,637,315,322,307,313,17,18,41,34
21,41,5,625,326,299,318,292,18,11,45,27
21,41,6,700,382,318,368,309,14,10,14,12
21,41,7,576,302,274,289,268,13,6,27,19
21,41,8,698,352,346,341,334,10,9,46,21
21,41,9,589,299,290,290,281,7,4,21,15
21,41,10,681,366,315,355,301,10,5,28,13
21,41,11,646,318,328,309,316,5,10,9,13
21,41,12,779,393,386,375,377,15,6,12,8
21,41,13,688,357,331,344,319,13,9,13,10
21,41,14,553,261,292,252,280,7,3,3,4
21,41,15,444,207,237,201,233,5,2,1,1
21,41,16,283,136,147,130,144,4,2,0,2
21,41,17,194,86,108,83,106,2,2,2,2
21,41,18,194,72,122,70,117,1,3,2,0
21,43,0,26797,13199,13598,13005,13435,174,127,212,173
21,43,1,1627,840,787,829,778,17,15,17,25
21,43,2,1625,823,802,814,791,16,13,18,25
21,43,3,1712,908,804,894,795,9,8,22,20
21,43,4,1661,864,797,843,781,24,20,17,17
21,43,5,1602,807,795,769,766,40,28,14,14
21,43,6,1673,852,821,833,810,17,9,32,10
21,43,7,1407,679,728,662,718,16,5,16,12
21,43,8,1502,772,730,766,724,5,6,10,12
21,43,9,1595,801,794,789,787,11,2,19,6
21,43,10,1727,833,894,824,889,4,3,5,3
21,43,11,1794,873,921,865,911,4,2,12,5
21,43,12,1832,883,949,877,934,2,6,9,4
21,43,13,1834,911,923,903,919,3,2,6,3
21,43,14,1621,761,860,755,854,2,4,5,9
21,43,15,1451,699,752,694,751,2,0,5,0
21,43,16,981,417,564,414,557,2,2,2,3
21,43,17,646,277,369,277,368,0,1,1,0
21,43,18,507,199,308,197,302,0,1,2,5
21,45,0,16159,7869,8290,7716,8116,126,148,241,235
21,45,1,1029,510,519,502,494,16,26,28,33
21,45,2,1020,514,506,506,497,10,18,20,22
21,45,3,1038,564,474,552,463,8,16,30,34
21,45,4,934,461,473,452,466,11,8,18,19
21,45,5,848,411,437,401,424,10,9,19,23
21,45,6,1054,502,552,475,540,22,11,15,32
21,45,7,881,435,446,418,431,13,11,20,10
21,45,8,910,480,430,471,420,2,5,22,14
21,45,9,927,438,489,434,480,5,8,8,16
21,45,10,1029,503,526,490,517,8,5,22,9
21,45,11,1014,540,474,538,461,2,7,10,8
21,45,12,1111,557,554,542,545,7,7,5,4
21,45,13,1071,515,556,510,549,3,3,8,1
21,45,14,1004,477,527,474,519,1,6,5,1
21,45,15,924,428,496,425,493,3,0,2,5
21,45,16,627,287,340,283,335,3,2,7,3
21,45,17,369,142,227,139,222,1,3,1,1
21,45,18,369,105,264,104,260,1,3,1,0
21,47,0,70461,37354,33107,28373,24491,8692,8456,3383,2348
21,47,1,6668,3463,3205,2595,2378,969,911,472,387
21,47,2,5329,2782,2547,2108,1855,750,750,298,280
21,47,3,4575,2353,2222,1663,1575,727,716,214,232
21,47,4,4584,2669,1915,1961,1361,702,582,233,158
21,47,5,8891,6115,2776,4726,2038,1283,748,862,343
21,47,6,7194,4260,2934,3205,2172,976,738,483,264
21,47,7,4768,2483,2285,1816,1672,608,559,272,230
21,47,8,3941,1981,1960,1485,1378,445,517,191,135
21,47,9,3204,1562,1642,1190,1146,336,453,125,93
21,47,10,3021,1466,1555,1147,1123,287,386,75,66
21,47,11,2975,1369,1606,1077,1177,272,402,51,41
21,47,12,3282,1542,1740,1143,1259,374,452,50,36
21,47,13,3046,1413,1633,1062,1250,335,358,20,33
21,47,14,2706,1288,1418,990,1104,261,259,12,15
21,47,15,2285,1023,1262,855,1024,148,223,10,20
21,47,16,1646,675,971,585,809,86,148,12,6
21,47,17,1172,485,687,403,572,74,109,2,5
21,47,18,1174,425,749,362,598,59,145,1,4
21,49,0,36263,17702,18561,16689,17435,1029,1061,651,461
21,49,1,2193,1121,1072,1047,998,92,90,66,53
21,49,2,2175,1162,1013,1104,945,86,69,65,60
21,49,3,2320,1212,1108,1135,1030,96,86,57,65
21,49,4,2094,1104,990,1021,925,90,72,68,53
21,49,5,2058,1054,1004,978,944,76,71,58,43
21,49,6,2391,1207,1184,1109,1104,100,79,58,37
21,49,7,2074,1030,1044,965,989,62,43,32,40
21,49,8,2121,1027,1094,967,1040,50,44,46,12
21,49,9,2214,1056,1158,1001,1088,48,62,48,23
21,49,10,2510,1239,1271,1172,1188,61,67,58,8
21,49,11,2456,1166,1290,1118,1207,40,69,33,20
21,49,12,2629,1281,1348,1232,1274,40,55,15,9
21,49,13,2419,1138,1281,1081,1212,53,66,17,11
21,49,14,2074,953,1121,909,1056,41,57,8,8
21,49,15,1840,832,1008,787,961,41,46,6,3
21,49,16,1153,545,608,518,577,27,31,8,5
21,49,17,806,317,489,298,463,15,25,2,4
21,49,18,736,258,478,247,434,11,29,6,7
21,51,0,19901,10384,9517,9640,9337,738,193,337,86
21,51,1,1177,558,619,547,608,23,23,7,7
21,51,2,1145,593,552,579,537,17,21,14,5
21,51,3,1096,549,547,536,534,17,18,10,11
21,51,4,1147,614,533,578,499,40,33,11,10
21,51,5,1007,563,444,532,441,32,3,32,7
21,51,6,1559,880,679,761,671,119,7,72,7
21,51,7,1495,925,570,757,562,164,6,62,7
21,51,8,1407,793,614,661,609,128,5,46,6
21,51,9,1314,726,588,648,580,76,9,35,3
21,51,10,1421,773,648,727,645,42,5,19,4
21,51,11,1356,699,657,668,643,27,13,12,3
21,51,12,1434,716,718,693,705,19,10,6,3
21,51,13,1244,609,635,591,627,16,8,5,1
21,51,14,1108,540,568,529,553,8,12,0,1
21,51,15,841,371,470,366,459,2,9,3,4
21,51,16,554,249,305,244,300,5,5,1,3
21,51,17,345,139,206,137,202,2,4,1,3
21,51,18,251,87,164,86,162,1,2,1,1
21,53,0,10218,5017,5201,4914,5124,68,41,156,138
21,53,1,601,286,315,280,307,8,2,8,16
21,53,2,612,283,329,280,319,3,6,16,23
21,53,3,632,344,288,334,284,8,2,16,19
21,53,4,620,331,289,317,286,18,5,19,11
21,53,5,531,271,260,267,257,4,4,9,4
21,53,6,644,308,336,297,330,5,0,8,11
21,53,7,575,293,282,280,274,6,3,16,10
21,53,8,595,279,316,274,309,0,3,17,14
21,53,9,589,292,297,279,294,5,3,13,5
21,53,10,617,326,291,325,286,0,3,5,1
21,53,11,713,329,384,327,376,2,3,6,8
21,53,12,740,387,353,379,351,3,1,2,3
21,53,13,731,349,382,346,380,0,0,6,5
21,53,14,619,315,304,314,303,1,0,6,1
21,53,15,550,271,279,267,276,3,2,5,3
21,53,16,410,178,232,174,231,1,1,2,1
21,53,17,263,112,151,111,150,1,1,1,0
21,53,18,176,63,113,63,111,0,2,1,3
21,55,0,8806,4434,4372,4326,4316,95,45,53,54
21,55,1,472,230,242,222,240,9,6,6,4
21,55,2,520,288,232,282,228,8,5,9,4
21,55,3,600,308,292,305,290,3,4,9,9
21,55,4,523,290,233,283,230,10,3,4,6
21,55,5,461,229,232,213,229,9,6,3,3
21,55,6,484,251,233,238,226,11,2,1,4
21,55,7,446,246,200,236,199,8,1,2,3
21,55,8,514,250,264,242,261,7,2,6,4
21,55,9,518,273,245,266,244,7,0,0,0
21,55,10,531,272,259,267,259,6,0,2,2
21,55,11,579,296,283,291,278,4,2,3,4
21,55,12,655,299,356,295,350,3,1,2,3
21,55,13,623,319,304,313,299,4,1,1,5
21,55,14,588,284,304,279,302,1,1,3,0
21,55,15,486,234,252,230,251,4,1,0,2
21,55,16,412,188,224,187,220,1,3,2,1
21,55,17,202,105,97,105,94,0,3,0,0
21,55,18,192,72,120,72,116,0,4,0,0
21,57,0,6614,3226,3388,3114,3282,146,133,45,55
21,57,1,380,200,180,194,171,14,20,3,3
21,57,2,411,205,206,197,201,14,10,6,6
21,57,3,378,201,177,195,170,11,17,5,3
21,57,4,337,155,182,150,178,11,8,3,7
21,57,5,313,169,144,160,140,14,7,2,6
21,57,6,376,169,207,164,201,8,7,1,2
21,57,7,343,167,176,152,169,15,9,3,1
21,57,8,337,171,166,168,164,4,2,7,2
21,57,9,337,164,173,161,165,4,5,3,5
21,57,10,409,195,214,183,210,9,2,6,3
21,57,11,431,198,233,195,229,4,5,0,1
21,57,12,526,258,268,252,256,5,10,2,3
21,57,13,529,281,248,274,243,9,5,1,0
21,57,14,485,235,250,225,242,10,7,1,3
21,57,15,377,185,192,180,187,5,6,1,3
21,57,16,299,134,165,131,157,3,8,0,5
21,57,17,174,77,97,73,93,4,1,1,1
21,57,18,172,62,110,60,106,2,4,0,1
21,59,0,101511,49577,51934,45658,48395,3606,3340,1812,1539
21,59,1,6775,3515,3260,3202,3011,388,362,233,212
21,59,2,6862,3513,3349,3184,3059,366,374,198,206
21,59,3,6946,3523,3423,3187,3110,397,348,251,242
21,59,4,6412,3266,3146,2983,2869,323,315,167,200
21,59,5,5986,3014,2972,2668,2731,364,261,141,109
21,59,6,6902,3473,3429,3084,3167,340,217,152,87
21,59,7,6241,3053,3188,2756,2947,225,188,99,93
21,59,8,6313,3140,3173,2882,2890,198,188,121,78
21,59,9,5729,2910,2819,2636,2597,190,153,143,65
21,59,10,6032,2959,3073,2746,2876,147,146,99,57
21,59,11,6135,3072,3063,2894,2856,133,159,65,51
21,59,12,6928,3287,3641,3090,3449,152,152,46,48
21,59,13,6703,3180,3523,3005,3351,137,139,34,16
21,59,14,5509,2611,2898,2466,2764,105,104,21,19
21,59,15,4586,2080,2506,2003,2396,61,103,14,20
21,59,16,3028,1351,1677,1295,1615,46,49,8,10
21,59,17,2184,910,1274,872,1241,22,30,10,9
21,59,18,2240,720,1520,705,1466,12,52,10,17
21,61,0,12150,6151,5999,5929,5870,208,91,112,67
21,61,1,545,282,263,275,255,13,9,11,3
21,61,2,597,312,285,299,280,13,7,11,7
21,61,3,607,318,289,312,285,5,8,10,11
21,61,4,730,413,317,336,291,74,20,8,10
21,61,5,709,382,327,329,307,53,20,5,9
21,61,6,754,403,351,391,342,7,3,12,3
21,61,7,709,349,360,346,355,5,6,11,5
21,61,8,716,349,367,341,362,8,0,13,2
21,61,9,745,389,356,387,352,3,3,9,3
21,61,10,794,384,410,378,401,2,3,4,4
21,61,11,758,364,394,360,387,3,5,5,0
21,61,12,1003,529,474,517,466,9,2,4,4
21,61,13,882,428,454,425,448,0,1,3,2
21,61,14,811,417,394,414,391,3,0,1,2
21,61,15,707,344,363,340,362,5,0,3,1
21,61,16,532,249,283,245,278,3,3,1,0
21,61,17,266,118,148,117,146,0,1,0,0
21,61,18,285,121,164,117,162,2,0,1,1
21,63,0,7517,4283,3234,3962,3211,293,18,54,34
21,63,1,336,192,144,190,143,4,1,1,0
21,63,2,365,186,179,180,175,2,4,5,6
21,63,3,406,193,213,189,208,2,5,8,9
21,63,4,358,188,170,183,170,3,1,1,3
21,63,5,444,294,150,246,147,47,4,4,1
21,63,6,570,397,173,317,171,79,0,7,2
21,63,7,484,321,163,275,162,44,2,3,2
21,63,8,488,312,176,282,175,28,1,6,2
21,63,9,501,290,211,261,208,23,0,6,4
21,63,10,584,368,216,338,215,29,0,1,1
21,63,11,499,296,203,280,202,15,0,4,0
21,63,12,460,252,208,244,208,9,0,1,1
21,63,13,492,252,240,242,240,4,0,4,2
21,63,14,490,258,232,256,232,1,0,2,0
21,63,15,399,192,207,192,207,0,0,0,1
21,63,16,268,133,135,129,134,3,0,0,0
21,63,17,213,109,104,109,104,0,0,0,0
21,63,18,160,50,110,49,110,0,0,1,0
21,65,0,14106,6966,7140,6903,7067,63,60,88,89
21,65,1,780,386,394,381,388,10,10,8,7
21,65,2,793,408,385,403,379,9,12,7,18
21,65,3,905,457,448,455,446,5,5,4,11
21,65,4,806,433,373,430,367,3,8,8,7
21,65,5,716,363,353,356,344,7,4,10,5
21,65,6,902,475,427,463,422,13,3,8,7
21,65,7,760,403,357,400,355,4,1,8,1
21,65,8,803,392,411,389,403,0,4,7,8
21,65,9,872,455,417,450,408,3,4,4,7
21,65,10,948,473,475,469,472,3,1,7,2
21,65,11,1074,531,543,527,541,2,1,7,6
21,65,12,1137,562,575,559,570,0,3,3,2
21,65,13,898,422,476,420,473,1,2,0,3
21,65,14,894,407,487,404,484,2,1,2,1
21,65,15,772,352,420,351,419,0,0,1,1
21,65,16,546,252,294,252,292,0,0,0,1
21,65,17,298,125,173,124,172,1,1,2,0
21,65,18,202,70,132,70,132,0,0,2,2
21,67,0,323152,158164,164988,126407,131353,27088,28830,12924,11036
21,67,1,19113,9808,9305,7704,7277,2134,2043,1401,1320
21,67,2,18596,9540,9056,7310,6882,2303,2178,1266,1174
21,67,3,18684,9524,9160,7140,6724,2402,2414,1492,1322
21,67,4,22364,11072,11292,8562,8779,2403,2338,1110,960
21,67,5,33212,16327,16885,13218,13564,2614,2810,1020,930
21,67,6,26773,13656,13117,10749,10407,2366,2261,982,881
21,67,7,22684,11539,11145,9271,8858,1789,1795,1149,808
21,67,8,22163,11070,11093,8790,8634,1692,1851,1051,731
21,67,9,20216,10187,10029,7941,7686,1594,1733,935,738
21,67,10,19137,9500,9637,7561,7524,1475,1605,753,700
21,67,11,18170,9101,9069,7272,7238,1450,1473,642,471
21,67,12,19149,9198,9951,7431,7974,1441,1681,431,356
21,67,13,18071,8302,9769,6741,7954,1328,1550,321,207
21,67,14,15377,7069,8308,6025,7020,840,1110,169,152
21,67,15,11670,5246,6424,4564,5472,553,791,109,111
21,67,16,7775,3306,4469,2838,3823,356,540,56,64
21,67,17,4858,1972,2886,1735,2533,191,304,27,54
21,67,18,5140,1747,3393,1555,3004,157,353,10,57
21,69,0,14581,7137,7444,6991,7299,156,161,128,86
21,69,1,952,472,480,466,472,13,17,9,8
21,69,2,954,485,469,471,461,20,16,11,6
21,69,3,997,516,481,508,477,13,11,20,15
21,69,4,979,494,485,481,474,9,17,15,19
21,69,5,784,397,387,390,378,10,11,11,4
21,69,6,857,431,426,427,418,6,6,5,4
21,69,7,789,378,411,370,402,9,9,9,2
21,69,8,810,382,428,374,420,8,8,12,6
21,69,9,894,441,453,431,440,10,12,9,4
21,69,10,942,447,495,438,484,4,7,11,7
21,69,11,1024,524,500,510,493,12,6,9,3
21,69,12,981,482,499,472,492,11,6,3,1
21,69,13,994,490,504,472,492,13,11,1,1
21,69,14,832,408,424,402,410,5,11,1,1
21,69,15,718,325,393,321,385,6,7,0,1
21,69,16,533,247,286,245,284,2,1,0,3
21,69,17,292,128,164,124,162,4,2,0,0
21,69,18,249,90,159,89,155,1,3,2,1
21,71,0,35589,17362,18227,17032,17982,315,197,167,160
21,71,1,2093,1091,1002,1075,988,30,22,24,17
21,71,2,2167,1161,1006,1142,983,31,25,19,22
21,71,3,2224,1135,1089,1122,1072,18,16,26,24
21,71,4,2087,1164,923,1093,896,67,24,26,29
21,71,5,1897,1024,873,960,843,58,29,18,9
21,71,6,2171,1044,1127,1028,1114,9,9,8,12
21,71,7,1945,952,993,940,978,9,11,8,6
21,71,8,2152,1061,1091,1049,1081,11,4,8,8
21,71,9,2274,1118,1156,1095,1139,20,11,8,7
21,71,10,2362,1136,1226,1120,1218,16,3,7,5
21,71,11,2375,1156,1219,1148,1210,5,4,1,2
21,71,12,2507,1151,1356,1135,1350,12,5,4,3
21,71,13,2629,1201,1428,1192,1417,7,6,1,4
21,71,14,2355,1121,1234,1110,1220,12,8,3,2
21,71,15,1806,815,991,804,977,5,8,1,5
21,71,16,1233,521,712,515,711,1,2,4,1
21,71,17,726,316,410,313,401,2,6,0,2
21,71,18,586,195,391,191,384,2,4,1,2
21,73,0,50991,24651,26340,21308,22947,3146,3168,1000,836
21,73,1,2928,1488,1440,1241,1219,259,264,112,109
21,73,2,2876,1453,1423,1293,1221,222,232,93,103
21,73,3,2990,1504,1486,1328,1296,239,235,94,101
21,73,4,3262,1615,1647,1233,1181,423,489,78,82
21,73,5,3065,1536,1529,1188,1148,366,390,78,71
21,73,6,3483,1774,1709,1426,1397,305,248,98,92
21,73,7,3040,1493,1547,1215,1337,220,167,89,41
21,73,8,3189,1572,1617,1315,1388,196,190,85,57
21,73,9,3035,1515,1520,1315,1358,160,122,55,43
21,73,10,3384,1666,1718,1445,1559,158,128,70,41
21,73,11,3378,1685,1693,1536,1516,117,122,71,31
21,73,12,3531,1638,1893,1483,1720,126,139,29,19
21,73,13,3449,1574,1875,1434,1696,115,163,16,11
21,73,14,3136,1459,1677,1318,1556,122,109,13,11
21,73,15,2556,1153,1403,1089,1305,54,71,6,5
21,73,16,1628,727,901,687,856,35,38,5,7
21,73,17,1056,439,617,423,582,12,34,2,2
21,73,18,1005,360,645,339,612,17,27,6,10
21,75,0,5969,2992,2977,2229,2187,773,781,68,69
21,75,1,321,157,164,113,114,52,53,3,7
21,75,2,391,217,174,155,120,69,59,17,14
21,75,3,355,191,164,127,115,68,49,7,6
21,75,4,312,158,154,115,110,47,47,4,8
21,75,5,322,197,125,129,90,71,36,5,7
21,75,6,429,216,213,150,144,67,67,6,3
21,75,7,390,223,167,170,117,55,48,8,3
21,75,8,333,180,153,134,103,44,50,0,4
21,75,9,310,154,156,114,105,40,48,6,6
21,75,10,317,181,136,134,100,43,33,3,4
21,75,11,380,178,202,141,147,37,54,2,1
21,75,12,399,160,239,119,168,37,69,2,2
21,75,13,472,242,230,186,165,53,62,2,2
21,75,14,410,187,223,148,171,39,49,0,2
21,75,15,355,156,199,123,168,29,29,0,0
21,75,16,209,103,106,93,93,10,13,1,0
21,75,17,138,51,87,45,77,5,10,1,0
21,75,18,126,41,85,33,80,7,5,1,0
21,77,0,8869,4501,4368,4367,4273,141,117,277,183
21,77,1,559,287,272,279,266,14,21,17,21
21,77,2,592,310,282,291,272,25,15,41,26
21,77,3,593,299,294,291,290,13,6,27,22
21,77,4,581,316,265,304,255,12,11,38,26
21,77,5,546,288,258,285,252,3,11,17,17
21,77,6,638,339,299,333,295,8,4,14,10
21,77,7,503,263,240,254,235,8,3,21,6
21,77,8,523,250,273,244,268,7,4,19,13
21,77,9,540,279,261,272,258,8,7,20,10
21,77,10,584,302,282,293,276,10,7,29,10
21,77,11,685,341,344,333,335,3,5,13,10
21,77,12,649,321,328,311,320,6,8,10,2
21,77,13,619,312,307,301,301,8,5,0,5
21,77,14,435,218,217,209,213,8,3,7,2
21,77,15,358,166,192,162,191,4,1,1,1
21,77,16,258,135,123,131,117,3,6,2,2
21,77,17,123,47,76,47,76,0,0,0,0
21,77,18,83,28,55,27,53,1,0,1,0
21,79,0,17666,8708,8958,8458,8720,269,244,215,168
21,79,1,1010,537,473,525,456,23,27,13,18
21,79,2,1096,602,494,574,479,39,27,30,16
21,79,3,1117,586,531,570,515,26,23,21,21
21,79,4,1023,537,486,529,470,11,14,18,19
21,79,5,828,437,391,424,378,17,19,18,9
21,79,6,993,460,533,444,515,16,14,11,12
21,79,7,973,489,484,473,473,16,10,7,5
21,79,8,1031,478,553,467,545,11,6,11,10
21,79,9,1058,541,517,519,507,20,10,26,7
21,79,10,1148,582,566,566,556,13,9,16,19
21,79,11,1300,642,658,629,647,10,5,10,10
21,79,12,1531,760,771,734,755,22,11,11,5
21,79,13,1316,648,668,630,640,15,24,4,6
21,79,14,1098,489,609,478,593,8,11,6,2
21,79,15,818,403,415,394,406,9,8,6,3
21,79,16,599,258,341,253,329,4,13,3,4
21,79,17,363,148,215,144,210,3,5,2,1
21,79,18,364,111,253,105,246,6,8,2,1
21,81,0,25069,12547,12522,12247,12312,242,175,388,333
21,81,1,1824,933,891,910,877,22,21,52,30
21,81,2,1732,896,836,875,818,23,20,48,49
21,81,3,1946,917,1029,900,1013,22,27,45,57
21,81,4,1675,849,826,831,813,21,18,37,29
21,81,5,1536,812,724,779,702,21,17,16,35
21,81,6,1678,877,801,844,780,30,16,29,23
21,81,7,1517,797,720,758,706,33,8,23,14
21,81,8,1505,728,777,713,767,9,5,13,26
21,81,9,1565,814,751,790,736,16,10,42,19
21,81,10,1689,831,858,808,841,17,6,24,13
21,81,11,1656,848,808,839,799,4,4,18,14
21,81,12,1697,847,850,840,839,4,6,16,5
21,81,13,1529,739,790,722,780,6,6,9,5
21,81,14,1167,560,607,551,599,6,5,7,3
21,81,15,958,474,484,469,479,5,1,3,3
21,81,16,736,345,391,338,386,2,2,3,3
21,81,17,363,173,190,173,189,1,1,2,2
21,81,18,296,107,189,107,188,0,2,1,3
21,83,0,37266,18226,19040,17203,18033,1074,1076,1430,1250
21,83,1,2542,1358,1184,1245,1106,133,106,208,174
21,83,2,2503,1240,1263,1171,1166,111,131,172,150
21,83,3,2422,1229,1193,1143,1110,117,138,114,134
21,83,4,2282,1138,1144,1062,1068,97,112,125,125
21,83,5,1938,1010,928,952,880,76,59,86,84
21,83,6,2384,1179,1205,1098,1148,72,59,87,77
21,83,7,2170,1093,1077,1010,1006,69,64,163,79
21,83,8,2184,1025,1159,976,1093,48,53,105,108
21,83,9,2172,1073,1099,1028,1054,40,33,74,84
21,83,10,2217,1129,1088,1068,1046,55,32,68,49
21,83,11,2318,1125,1193,1050,1123,63,64,66,42
21,83,12,2612,1277,1335,1216,1253,53,66,71,39
21,83,13,2498,1186,1312,1122,1243,57,57,35,78
21,83,14,2227,1085,1142,1044,1101,36,33,20,12
21,83,15,1751,812,939,790,911,16,22,11,7
21,83,16,1363,594,769,578,746,13,19,10,1
21,83,17,862,372,490,360,471,7,16,5,2
21,83,18,821,301,520,290,508,11,12,10,5
21,85,0,26427,13274,13153,12944,13003,308,153,198,173
21,85,1,1660,837,823,828,816,19,22,15,18
21,85,2,1681,832,849,814,841,15,18,14,17
21,85,3,1740,927,813,914,802,17,14,17,17
21,85,4,1634,864,770,845,750,23,22,16,17
21,85,5,1500,781,719,760,711,22,11,10,26
21,85,6,1751,894,857,866,848,30,4,16,9
21,85,7,1498,789,709,742,705,45,6,22,4
21,85,8,1568,823,745,778,734,35,7,19,6
21,85,9,1596,814,782,782,772,26,6,17,10
21,85,10,1643,822,821,791,817,24,4,9,7
21,85,11,1636,842,794,826,786,14,4,8,7
21,85,12,1908,991,917,974,905,14,11,10,7
21,85,13,1831,882,949,869,932,8,8,5,6
21,85,14,1636,758,878,749,869,6,5,8,6
21,85,15,1254,592,662,588,656,4,7,2,3
